weapon_id,name,affinity,weapon_type_name,weapon_type_keys,attack_element_correct_id,str_scaling,str_grade,str_effective,dex_scaling,dex_grade,dex_effective,int_scaling,int_grade,int_effective,fai_scaling,fai_grade,fai_effective,arc_scaling,arc_grade,arc_effective,usable_stats,dead_stats
68500900,Beast Claw,Cold,Beast Claw,BeastClaw,10000,0.49,D,1,0.27,D,1,0.42,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
68500400,Beast Claw,Fire,Beast Claw,BeastClaw,10005,0.38,D,1,0.17,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
68500500,Beast Claw,Flame Art,Beast Claw,BeastClaw,10000,0.22,E,1,0.12,E,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
68500100,Beast Claw,Heavy,Beast Claw,BeastClaw,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
68500200,Beast Claw,Keen,Beast Claw,BeastClaw,10000,0.17,E,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
68500600,Beast Claw,Lightning,Beast Claw,BeastClaw,10000,0.17,E,1,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
68500800,Beast Claw,Magic,Beast Claw,BeastClaw,10000,0.16,E,1,0.09,E,1,0.46,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
68501200,Beast Claw,Occult,Beast Claw,BeastClaw,10013,0.22,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.72,C,1,STR|DEX|ARC,INT|FAI
68501000,Beast Claw,Poison,Beast Claw,BeastClaw,10013,0.52,D,1,0.28,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
68500300,Beast Claw,Quality,Beast Claw,BeastClaw,10000,0.58,D,1,0.58,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
68500700,Beast Claw,Sacred,Beast Claw,BeastClaw,10000,0.22,E,1,0.12,E,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
68500000,Beast Claw,Standard,Beast Claw,BeastClaw,10000,0.55,D,1,0.30,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31281100,Beast Crest Heater Shield,Blood,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31280900,Beast Crest Heater Shield,Cold,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31280400,Beast Crest Heater Shield,Fire,Medium Shield,ShieldNormal,10005,0.28,D,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31280500,Beast Crest Heater Shield,Flame Art,Medium Shield,ShieldNormal,10000,0.14,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31280100,Beast Crest Heater Shield,Heavy,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31280200,Beast Crest Heater Shield,Keen,Medium Shield,ShieldNormal,10000,0.08,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31280600,Beast Crest Heater Shield,Lightning,Medium Shield,ShieldNormal,10000,0.08,E,1,0.28,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31280800,Beast Crest Heater Shield,Magic,Medium Shield,ShieldNormal,10000,0.16,E,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31281200,Beast Crest Heater Shield,Occult,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.38,D,1,STR|ARC,DEX|INT|FAI
31281000,Beast Crest Heater Shield,Poison,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31280300,Beast Crest Heater Shield,Quality,Medium Shield,ShieldNormal,10000,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31280700,Beast Crest Heater Shield,Sacred,Medium Shield,ShieldNormal,10000,0.18,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31280000,Beast Crest Heater Shield,Standard,Medium Shield,ShieldNormal,10000,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
24060000,Beast-Repellent Torch,Standard,Torch,Torch,10000,0.61,C,1,0.18,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12150000,Beastclaw Greathammer,Standard,Great Hammer,HammerLarge,10000,0.43,D,1,0.38,D,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
8081100,Beastman's Blood Cleaver,Blood,Curved Greatsword,SaberLarge,10013,0.72,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
7011100,Beastman's Blood Curved Sword,Blood,Curved Sword,SaberNormal,10013,0.61,C,1,0.17,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
30061100,Beastman's Blood Jar-Shield,Blood,Medium Shield,ShieldNormal,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
8080000,Beastman's Cleaver,Standard,Curved Greatsword,SaberLarge,10000,0.76,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
8080900,Beastman's Cold Cleaver,Cold,Curved Greatsword,SaberLarge,10000,0.68,C,1,0.00,-,0,0.30,D,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
7010900,Beastman's Cold Curved Sword,Cold,Curved Sword,SaberNormal,10000,0.58,D,1,0.16,E,1,0.33,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
30060900,Beastman's Cold Jar-Shield,Cold,Medium Shield,ShieldNormal,10000,0.22,E,1,0.00,-,0,0.15,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
7010000,Beastman's Curved Sword,Standard,Curved Sword,SaberNormal,10000,0.65,C,1,0.18,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8080400,Beastman's Fire Cleaver,Fire,Curved Greatsword,SaberLarge,10005,0.40,D,1,0.15,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
7010400,Beastman's Fire Curved Sword,Fire,Curved Sword,SaberNormal,10005,0.34,D,1,0.16,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30060400,Beastman's Fire Jar-Shield,Fire,Medium Shield,ShieldNormal,10005,0.19,E,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8080500,Beastman's Flame Art Cleaver,Flame Art,Curved Greatsword,SaberLarge,10000,0.26,D,1,0.00,-,0,0.00,-,0,0.38,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
7010500,Beastman's Flame Art Curved Sword,Flame Art,Curved Sword,SaberNormal,10000,0.26,D,1,0.07,E,1,0.00,-,0,0.29,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
30060500,Beastman's Flame Art Jar-Shield,Flame Art,Medium Shield,ShieldNormal,10000,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
8080100,Beastman's Heavy Cleaver,Heavy,Curved Greatsword,SaberLarge,10000,0.66,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
7010100,Beastman's Heavy Curved Sword,Heavy,Curved Sword,SaberNormal,10000,0.62,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30060100,Beastman's Heavy Jar-Shield,Heavy,Medium Shield,ShieldNormal,10000,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
30060000,Beastman's Jar-Shield,Standard,Medium Shield,ShieldNormal,10000,0.24,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
8080200,Beastman's Keen Cleaver,Keen,Curved Greatsword,SaberLarge,10000,0.15,E,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
7010200,Beastman's Keen Curved Sword,Keen,Curved Sword,SaberNormal,10000,0.16,E,1,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30060200,Beastman's Keen Jar-Shield,Keen,Medium Shield,ShieldNormal,10000,0.04,E,1,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8080600,Beastman's Lightning Cleaver,Lightning,Curved Greatsword,SaberLarge,10000,0.15,E,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
7010600,Beastman's Lightning Curved Sword,Lightning,Curved Sword,SaberNormal,10000,0.16,E,1,0.33,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30060600,Beastman's Lightning Jar-Shield,Lightning,Medium Shield,ShieldNormal,10000,0.04,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8080800,Beastman's Magic Cleaver,Magic,Curved Greatsword,SaberLarge,10000,0.30,D,1,0.00,-,0,0.41,D,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
7010800,Beastman's Magic Curved Sword,Magic,Curved Sword,SaberNormal,10000,0.16,E,1,0.04,E,1,0.41,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
30060800,Beastman's Magic Jar-Shield,Magic,Medium Shield,ShieldNormal,10000,0.09,E,1,0.00,-,0,0.16,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
8081200,Beastman's Occult Cleaver,Occult,Curved Greatsword,SaberLarge,10013,0.30,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.64,C,1,STR|ARC,DEX|INT|FAI
7011200,Beastman's Occult Curved Sword,Occult,Curved Sword,SaberNormal,10013,0.26,D,1,0.07,E,1,0.00,-,0,0.00,-,0,0.70,C,1,STR|DEX|ARC,INT|FAI
30061200,Beastman's Occult Jar-Shield,Occult,Medium Shield,ShieldNormal,10013,0.22,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.22,E,1,STR|ARC,DEX|INT|FAI
8081000,Beastman's Poison Cleaver,Poison,Curved Greatsword,SaberLarge,10013,0.72,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
7011000,Beastman's Poison Curved Sword,Poison,Curved Sword,SaberNormal,10013,0.61,C,1,0.17,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
30061000,Beastman's Poison Jar-Shield,Poison,Medium Shield,ShieldNormal,10013,0.21,E,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
8080300,Beastman's Quality Cleaver,Quality,Curved Greatsword,SaberLarge,10000,0.57,D,1,0.57,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
7010300,Beastman's Quality Curved Sword,Quality,Curved Sword,SaberNormal,10000,0.54,D,1,0.54,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
30060300,Beastman's Quality Jar-Shield,Quality,Medium Shield,ShieldNormal,10000,0.26,D,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8080700,Beastman's Sacred Cleaver,Sacred,Curved Greatsword,SaberLarge,10000,0.26,D,1,0.00,-,0,0.00,-,0,0.38,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
7010700,Beastman's Sacred Curved Sword,Sacred,Curved Sword,SaberNormal,10000,0.26,D,1,0.07,E,1,0.00,-,0,0.29,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
30060700,Beastman's Sacred Jar-Shield,Sacred,Medium Shield,ShieldNormal,10000,0.12,E,1,0.00,-,0,0.00,-,0,0.14,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
41070000,Black Bow,Standard,Bow,BowNormal,10000,0.18,E,1,0.26,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1010000,Black Knife,Standard,Dagger,Dagger,10000,0.10,E,1,0.55,D,1,0.00,-,0,0.35,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
31341100,Black Leather Shield,Blood,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31340900,Black Leather Shield,Cold,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31340400,Black Leather Shield,Fire,Medium Shield,ShieldNormal,10005,0.28,D,1,0.12,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31340500,Black Leather Shield,Flame Art,Medium Shield,ShieldNormal,10000,0.14,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31340100,Black Leather Shield,Heavy,Medium Shield,ShieldNormal,10000,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
31340200,Black Leather Shield,Keen,Medium Shield,ShieldNormal,10000,0.08,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31340600,Black Leather Shield,Lightning,Medium Shield,ShieldNormal,10000,0.08,E,1,0.28,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31340800,Black Leather Shield,Magic,Medium Shield,ShieldNormal,10000,0.16,E,1,0.00,-,0,0.24,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
31341200,Black Leather Shield,Occult,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.38,D,1,STR|ARC,DEX|INT|FAI
31341000,Black Leather Shield,Poison,Medium Shield,ShieldNormal,10013,0.38,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
31340300,Black Leather Shield,Quality,Medium Shield,ShieldNormal,10000,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
31340700,Black Leather Shield,Sacred,Medium Shield,ShieldNormal,10000,0.18,E,1,0.00,-,0,0.00,-,0,0.24,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
31340000,Black Leather Shield,Standard,Medium Shield,ShieldNormal,10000,0.40,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
12521100,Black Steel Greathammer,Blood,Great Hammer,HammerLarge,10013,0.61,C,1,0.04,E,1,0.00,-,0,0.29,D,1,0.30,D,1,STR|DEX|FAI|ARC,INT
12520900,Black Steel Greathammer,Cold,Great Hammer,HammerLarge,10000,0.52,D,1,0.04,E,1,0.31,D,1,0.29,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
12520400,Black Steel Greathammer,Fire,Great Hammer,HammerLarge,10005,0.42,D,1,0.10,E,1,0.00,-,0,0.15,E,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12520500,Black Steel Greathammer,Flame Art,Great Hammer,HammerLarge,10000,0.19,E,1,0.01,E,1,0.00,-,0,0.42,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12520100,Black Steel Greathammer,Heavy,Great Hammer,HammerLarge,10000,0.65,C,1,0.00,-,0,0.00,-,0,0.29,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
12520200,Black Steel Greathammer,Keen,Great Hammer,HammerLarge,10000,0.21,E,1,0.45,D,1,0.00,-,0,0.29,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12520600,Black Steel Greathammer,Lightning,Great Hammer,HammerLarge,10000,0.10,E,1,0.36,D,1,0.00,-,0,0.29,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12520800,Black Steel Greathammer,Magic,Great Hammer,HammerLarge,10000,0.19,E,1,0.01,E,1,0.36,D,1,0.29,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
12521200,Black Steel Greathammer,Occult,Great Hammer,HammerLarge,10013,0.16,E,1,0.01,E,1,0.00,-,0,0.09,E,1,0.84,C,1,STR|DEX|FAI|ARC,INT
12521000,Black Steel Greathammer,Poison,Great Hammer,HammerLarge,10013,0.61,C,1,0.04,E,1,0.00,-,0,0.29,D,1,0.30,D,1,STR|DEX|FAI|ARC,INT
12520300,Black Steel Greathammer,Quality,Great Hammer,HammerLarge,10000,0.58,D,1,0.58,D,1,0.00,-,0,0.29,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12520700,Black Steel Greathammer,Sacred,Great Hammer,HammerLarge,10000,0.19,E,1,0.01,E,1,0.00,-,0,0.31,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12520000,Black Steel Greathammer,Standard,Great Hammer,HammerLarge,10000,0.65,C,1,0.05,E,1,0.00,-,0,0.35,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
32501100,Black Steel Greatshield,Blood,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32500900,Black Steel Greatshield,Cold,Greatshield,ShieldLarge,10000,0.45,D,1,0.00,-,0,0.17,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32500400,Black Steel Greatshield,Fire,Greatshield,ShieldLarge,10005,0.27,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32500500,Black Steel Greatshield,Flame Art,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32500100,Black Steel Greatshield,Heavy,Greatshield,ShieldLarge,10000,0.42,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32500200,Black Steel Greatshield,Keen,Greatshield,ShieldLarge,10000,0.10,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32500600,Black Steel Greatshield,Lightning,Greatshield,ShieldLarge,10000,0.10,E,1,0.27,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32500800,Black Steel Greatshield,Magic,Greatshield,ShieldLarge,10000,0.15,E,1,0.00,-,0,0.20,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32501200,Black Steel Greatshield,Occult,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.45,D,1,STR|ARC,DEX|INT|FAI
32501000,Black Steel Greatshield,Poison,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32500300,Black Steel Greatshield,Quality,Greatshield,ShieldLarge,10000,0.47,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32500700,Black Steel Greatshield,Sacred,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32500000,Black Steel Greatshield,Standard,Greatshield,ShieldLarge,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
10511100,Black Steel Twinblade,Blood,Twinblade,SwordDoubleEdge,10013,0.23,E,1,0.52,D,1,0.00,-,0,0.30,D,1,0.30,D,1,STR|DEX|FAI|ARC,INT
10510900,Black Steel Twinblade,Cold,Twinblade,SwordDoubleEdge,10000,0.20,E,1,0.44,D,1,0.33,D,1,0.30,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
10510400,Black Steel Twinblade,Fire,Twinblade,SwordDoubleEdge,10005,0.35,D,1,0.11,E,1,0.00,-,0,0.16,E,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10510500,Black Steel Twinblade,Flame Art,Twinblade,SwordDoubleEdge,10000,0.07,E,1,0.16,E,1,0.00,-,0,0.38,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10510100,Black Steel Twinblade,Heavy,Twinblade,SwordDoubleEdge,10000,0.46,D,1,0.00,-,0,0.00,-,0,0.30,D,1,0.00,-,0,STR|FAI,DEX|INT|ARC
10510200,Black Steel Twinblade,Keen,Twinblade,SwordDoubleEdge,10000,0.22,E,1,0.42,D,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10510600,Black Steel Twinblade,Lightning,Twinblade,SwordDoubleEdge,10000,0.11,E,1,0.33,D,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10510800,Black Steel Twinblade,Magic,Twinblade,SwordDoubleEdge,10000,0.05,E,1,0.11,E,1,0.38,D,1,0.30,D,1,0.00,-,0,STR|DEX|INT|FAI,ARC
10511200,Black Steel Twinblade,Occult,Twinblade,SwordDoubleEdge,10013,0.05,E,1,0.11,E,1,0.00,-,0,0.08,E,1,0.73,C,1,STR|DEX|FAI|ARC,INT
10511000,Black Steel Twinblade,Poison,Twinblade,SwordDoubleEdge,10013,0.23,E,1,0.52,D,1,0.00,-,0,0.30,D,1,0.30,D,1,STR|DEX|FAI|ARC,INT
10510300,Black Steel Twinblade,Quality,Twinblade,SwordDoubleEdge,10000,0.56,D,1,0.56,D,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10510700,Black Steel Twinblade,Sacred,Twinblade,SwordDoubleEdge,10000,0.07,E,1,0.16,E,1,0.00,-,0,0.33,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
10510000,Black Steel Twinblade,Standard,Twinblade,SwordDoubleEdge,10000,0.25,D,1,0.55,D,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1160000,Blade of Calling,Standard,Dagger,Dagger,10000,0.25,D,1,0.38,D,1,0.00,-,0,0.75,C,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3140000,Blasphemous Blade,Standard,Greatsword,SwordLarge,10000,0.35,D,1,0.35,D,1,0.00,-,0,0.50,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12530000,Bloodfiend's Arm,Standard,Colossal Weapon,AxhammerLarge,20010600,0.43,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.43,D,1,STR|DEX|ARC,INT|FAI
12531100,Bloodfiend's Blood Arm,Blood,Colossal Weapon,AxhammerLarge,20010600,0.34,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.51,D,1,STR|DEX|ARC,INT|FAI
16541100,Bloodfiend's Blood Fork,Blood,Spear,SpearNormal,20010600,0.42,D,1,0.04,E,1,0.00,-,0,0.00,-,0,0.53,D,1,STR|DEX|ARC,INT|FAI
12530900,Bloodfiend's Cold Arm,Cold,Colossal Weapon,AxhammerLarge,20010600,0.36,D,1,0.08,E,1,0.28,D,1,0.00,-,0,0.16,E,1,STR|DEX|INT|ARC,FAI
16540900,Bloodfiend's Cold Fork,Cold,Spear,SpearNormal,20010600,0.40,D,1,0.04,E,1,0.40,D,1,0.00,-,0,0.25,D,1,STR|DEX|INT|ARC,FAI
12530400,Bloodfiend's Fire Arm,Fire,Colossal Weapon,AxhammerLarge,20010601,0.35,D,1,0.09,E,1,0.00,-,0,0.00,-,0,0.16,E,1,STR|DEX|ARC,INT|FAI
16540400,Bloodfiend's Fire Fork,Fire,Spear,SpearNormal,20010601,0.32,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.25,D,1,STR|DEX|ARC,INT|FAI
12530500,Bloodfiend's Flame Art Arm,Flame Art,Colossal Weapon,AxhammerLarge,20010600,0.12,E,1,0.03,E,1,0.00,-,0,0.32,D,1,0.16,E,1,STR|DEX|FAI|ARC,INT
16540500,Bloodfiend's Flame Art Fork,Flame Art,Spear,SpearNormal,20010600,0.06,E,1,0.00,-,0,0.00,-,0,0.40,D,1,0.25,D,1,STR|FAI|ARC,DEX|INT
16540000,Bloodfiend's Fork,Standard,Spear,SpearNormal,20010600,0.45,D,1,0.05,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
12530100,Bloodfiend's Heavy Arm,Heavy,Colossal Weapon,AxhammerLarge,20010600,0.62,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.16,E,1,STR|ARC,DEX|INT|FAI
16540100,Bloodfiend's Heavy Fork,Heavy,Spear,SpearNormal,20010600,0.52,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.25,D,1,STR|ARC,DEX|INT|FAI
12530200,Bloodfiend's Keen Arm,Keen,Colossal Weapon,AxhammerLarge,20010600,0.19,E,1,0.43,D,1,0.00,-,0,0.00,-,0,0.16,E,1,STR|DEX|ARC,INT|FAI
16540200,Bloodfiend's Keen Fork,Keen,Spear,SpearNormal,20010600,0.16,E,1,0.40,D,1,0.00,-,0,0.00,-,0,0.25,D,1,STR|DEX|ARC,INT|FAI
12530600,Bloodfiend's Lightning Arm,Lightning,Colossal Weapon,AxhammerLarge,20010600,0.09,E,1,0.36,D,1,0.00,-,0,0.00,-,0,0.16,E,1,STR|DEX|ARC,INT|FAI
16540600,Bloodfiend's Lightning Fork,Lightning,Spear,SpearNormal,20010600,0.12,E,1,0.32,D,1,0.00,-,0,0.00,-,0,0.25,D,1,STR|DEX|ARC,INT|FAI
12530800,Bloodfiend's Magic Arm,Magic,Colossal Weapon,AxhammerLarge,20010600,0.12,E,1,0.02,E,1,0.33,D,1,0.00,-,0,0.16,E,1,STR|DEX|INT|ARC,FAI
16540800,Bloodfiend's Magic Fork,Magic,Spear,SpearNormal,20010600,0.06,E,1,0.00,-,0,0.40,D,1,0.00,-,0,0.25,D,1,STR|INT|ARC,DEX|FAI
12531200,Bloodfiend's Occult Arm,Occult,Colossal Weapon,AxhammerLarge,20010600,0.17,E,1,0.04,E,1,0.00,-,0,0.00,-,0,0.88,C,1,STR|DEX|ARC,INT|FAI
16541200,Bloodfiend's Occult Fork,Occult,Spear,SpearNormal,20010600,0.18,E,1,0.02,E,1,0.00,-,0,0.00,-,0,0.81,C,1,STR|DEX|ARC,INT|FAI
12531000,Bloodfiend's Poison Arm,Poison,Colossal Weapon,AxhammerLarge,20010600,0.34,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.51,D,1,STR|DEX|ARC,INT|FAI
