sheet_row,aow_id,aow_name,raw_name,variant_weapon_type,skill_family,sequence_variant,hit_kind,hit_order,is_lacking_fp,is_damaging,atk_id,sp_effect_id0,sp_effect_id1,sp_effect_id2,sp_effect_id3,sp_effect_id4,overwrite_attack_element_correct_id,is_disable_both_hands_bonus,is_add_base_atk,is_arrow_attack,physical_attack_attribute,physical_mv,magic_mv,fire_mv,lightning_mv,holy_mv,attack_base_physical,attack_base_magic,attack_base_fire,attack_base_lightning,attack_base_holy,status_mv,weapon_buff_mv,poise_mv,stamina_cost,stamina_cost_mode
1152,105,Charge Forth,Charge Forth [3],,Charge Forth,[3],charged,3,0,1,301701902,-1,-1,-1,-1,-1,-1,1,0,0,pierce,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,8.0,weapon_scaled
1153,105,Charge Forth,Charge Forth [4],,Charge Forth,[4],charged,4,0,1,301701903,-1,-1,-1,-1,-1,-1,1,0,0,pierce,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,8.0,weapon_scaled
1154,105,Charge Forth,Charge Forth [5],,Charge Forth,[5],charged,5,0,1,301701904,-1,-1,-1,-1,-1,-1,1,0,0,pierce,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,40.0,weapon_scaled
1155,105,Charge Forth,Charge Forth Early Release [1],,Charge Forth,Early Release [1],charged,1,0,1,301701903,-1,-1,-1,-1,-1,-1,1,0,0,pierce,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,8.0,weapon_scaled
1156,105,Charge Forth,Charge Forth Early Release [2],,Charge Forth,Early Release [2],charged,2,0,1,301701905,-1,-1,-1,-1,-1,-1,1,0,0,pierce,145.0,145.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,30.0,weapon_scaled
1157,105,Charge Forth,Charge Forth [1] (Lacking FP),,Charge Forth,[1],charged,1,1,1,301701906,-1,-1,-1,-1,-1,-1,1,0,0,pierce,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,20.0,8.0,weapon_scaled
1158,105,Charge Forth,Charge Forth [2] (Lacking FP),,Charge Forth,[2],charged,2,1,1,301701907,-1,-1,-1,-1,-1,-1,1,0,0,pierce,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,20.0,8.0,weapon_scaled
1159,105,Charge Forth,Charge Forth [3] (Lacking FP),,Charge Forth,[3],charged,3,1,1,301701908,-1,-1,-1,-1,-1,-1,1,0,0,pierce,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,20.0,8.0,weapon_scaled
1160,105,Charge Forth,Charge Forth [4] (Lacking FP),,Charge Forth,[4],charged,4,1,1,301701909,-1,-1,-1,-1,-1,-1,1,0,0,pierce,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,20.0,8.0,weapon_scaled
1161,105,Charge Forth,Charge Forth [5] (Lacking FP),,Charge Forth,[5],charged,5,1,1,301701910,-1,-1,-1,-1,-1,-1,1,0,0,pierce,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,40.0,weapon_scaled
1162,105,Charge Forth,Charge Forth Early Release [1] (Lacking FP),,Charge Forth,Early Release [1],charged,1,1,1,301701909,-1,-1,-1,-1,-1,-1,1,0,0,pierce,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,20.0,8.0,weapon_scaled
1163,105,Charge Forth,Charge Forth Early Release [2] (Lacking FP),,Charge Forth,Early Release [2],charged,2,1,1,301701911,-1,-1,-1,-1,-1,-1,1,0,0,pierce,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,60.0,30.0,weapon_scaled
2,106,Stamp (Upward Cut),Stamp (Upward Cut),,Stamp (Upward Cut),base,direct,1,0,1,300000290,6909,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,215.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,600.0,50.0,weapon_scaled
3,106,Stamp (Upward Cut),Stamp (Upward Cut) (Lacking FP),,Stamp (Upward Cut),base,direct,1,1,1,300000295,6909,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,50.0,weapon_scaled
4,107,Stamp (Sweep),Stamp (Sweep) [1],,Stamp (Sweep),[1],direct,1,0,1,300000891,6909,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,15.0,weapon_scaled
5,107,Stamp (Sweep),Stamp (Sweep) [2],,Stamp (Sweep),[2],direct,2,0,1,300000892,6909,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,112.0,112.0,112.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,250.0,35.0,weapon_scaled
6,107,Stamp (Sweep),Stamp (Sweep) [1] (Lacking FP),,Stamp (Sweep),[1],direct,1,1,1,300000895,6909,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,15.0,weapon_scaled
7,107,Stamp (Sweep),Stamp (Sweep) [2] (Lacking FP),,Stamp (Sweep),[2],direct,2,1,1,300000896,6909,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,35.0,weapon_scaled
1464,108,Blood Tax,Blood Tax [1],,Blood Tax,[1],direct,1,0,1,300000310,6902,1830,-1,-1,-1,-1,1,0,0,adaptive_secondary,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,10.0,weapon_scaled
1465,108,Blood Tax,Blood Tax [2],,Blood Tax,[2],direct,2,0,1,300000311,6902,1830,-1,-1,-1,-1,1,0,0,adaptive_secondary,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,10.0,weapon_scaled
1466,108,Blood Tax,Blood Tax [3],,Blood Tax,[3],direct,3,0,1,300000312,6902,1830,-1,-1,-1,-1,1,0,0,adaptive_secondary,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,10.0,weapon_scaled
1467,108,Blood Tax,Blood Tax [4],,Blood Tax,[4],direct,4,0,1,300000313,6902,1831,-1,-1,-1,-1,1,0,0,adaptive_secondary,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,15.0,weapon_scaled
1468,108,Blood Tax,Blood Tax [1] (Lacking FP),,Blood Tax,[1],direct,1,1,1,300000315,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,64.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,14.0,weapon_scaled
1469,108,Blood Tax,Blood Tax [2] (Lacking FP),,Blood Tax,[2],direct,2,1,1,300000316,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,32.0,14.0,weapon_scaled
1470,108,Blood Tax,Blood Tax [3] (Lacking FP),,Blood Tax,[3],direct,3,1,1,300000317,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,32.0,14.0,weapon_scaled
1471,108,Blood Tax,Blood Tax [4] (Lacking FP),,Blood Tax,[4],direct,4,1,1,300000318,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,20.0,weapon_scaled
1472,108,Blood Tax,[Dagger] Blood Tax [1],Dagger,Blood Tax,[1],direct,1,0,1,300100310,6902,1830,-1,-1,-1,-1,1,0,0,adaptive_secondary,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,7.0,weapon_scaled
1473,108,Blood Tax,[Dagger] Blood Tax [2],Dagger,Blood Tax,[2],direct,2,0,1,300100311,6902,1830,-1,-1,-1,-1,1,0,0,adaptive_secondary,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,7.0,weapon_scaled
1474,108,Blood Tax,[Dagger] Blood Tax [3],Dagger,Blood Tax,[3],direct,3,0,1,300100312,6902,1830,-1,-1,-1,-1,1,0,0,adaptive_secondary,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,7.0,weapon_scaled
1475,108,Blood Tax,[Dagger] Blood Tax [4],Dagger,Blood Tax,[4],direct,4,0,1,300100313,6902,1831,-1,-1,-1,-1,1,0,0,adaptive_secondary,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,12.0,weapon_scaled
1476,108,Blood Tax,[Dagger] Blood Tax [1] (Lacking FP),Dagger,Blood Tax,[1],direct,1,1,1,300100315,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,64.0,10.0,weapon_scaled
1477,108,Blood Tax,[Dagger] Blood Tax [2] (Lacking FP),Dagger,Blood Tax,[2],direct,2,1,1,300100316,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,32.0,10.0,weapon_scaled
1478,108,Blood Tax,[Dagger] Blood Tax [3] (Lacking FP),Dagger,Blood Tax,[3],direct,3,1,1,300100317,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,32.0,10.0,weapon_scaled
1479,108,Blood Tax,[Dagger] Blood Tax [4] (Lacking FP),Dagger,Blood Tax,[4],direct,4,1,1,300100318,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,64.0,18.0,weapon_scaled
960,109,Repeating Thrust,Repeating Thrust [1],,Repeating Thrust,[1],direct,1,0,1,300000530,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,7.0,weapon_scaled
961,109,Repeating Thrust,Repeating Thrust [2],,Repeating Thrust,[2],direct,2,0,1,300000531,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,7.0,weapon_scaled
962,109,Repeating Thrust,Repeating Thrust [3],,Repeating Thrust,[3],direct,3,0,1,300000532,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,7.0,weapon_scaled
963,109,Repeating Thrust,Repeating Thrust [4],,Repeating Thrust,[4],direct,4,0,1,300000533,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,115.0,115.0,115.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,12.0,weapon_scaled
964,109,Repeating Thrust,Repeating Thrust [1] (Lacking FP),,Repeating Thrust,[1],direct,1,1,1,300000535,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,72.0,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,10.0,weapon_scaled
965,109,Repeating Thrust,Repeating Thrust [2] (Lacking FP),,Repeating Thrust,[2],direct,2,1,1,300000536,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28.0,10.0,weapon_scaled
966,109,Repeating Thrust,Repeating Thrust [3] (Lacking FP),,Repeating Thrust,[3],direct,3,1,1,300000537,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28.0,10.0,weapon_scaled
967,109,Repeating Thrust,Repeating Thrust [4] (Lacking FP),,Repeating Thrust,[4],direct,4,1,1,300000538,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,70.0,16.0,weapon_scaled
968,109,Repeating Thrust,[Dagger] Repeating Thrust [1],Dagger,Repeating Thrust,[1],direct,1,0,1,300100530,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,5.0,weapon_scaled
969,109,Repeating Thrust,[Dagger] Repeating Thrust [2],Dagger,Repeating Thrust,[2],direct,2,0,1,300100531,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,5.0,weapon_scaled
970,109,Repeating Thrust,[Dagger] Repeating Thrust [3],Dagger,Repeating Thrust,[3],direct,3,0,1,300100532,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,40.0,5.0,weapon_scaled
971,109,Repeating Thrust,[Dagger] Repeating Thrust [4],Dagger,Repeating Thrust,[4],direct,4,0,1,300100533,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,10.0,weapon_scaled
972,109,Repeating Thrust,[Dagger] Repeating Thrust [1] (Lacking FP),Dagger,Repeating Thrust,[1],direct,1,1,1,300100535,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,56.0,7.0,weapon_scaled
973,109,Repeating Thrust,[Dagger] Repeating Thrust [2] (Lacking FP),Dagger,Repeating Thrust,[2],direct,2,1,1,300100536,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28.0,7.0,weapon_scaled
974,109,Repeating Thrust,[Dagger] Repeating Thrust [3] (Lacking FP),Dagger,Repeating Thrust,[3],direct,3,1,1,300100537,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,28.0,7.0,weapon_scaled
975,109,Repeating Thrust,[Dagger] Repeating Thrust [4] (Lacking FP),Dagger,Repeating Thrust,[4],direct,4,1,1,300100538,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,56.0,14.0,weapon_scaled
8,110,Wild Strikes,Wild Strikes - Loop [1],,Wild Strikes,Loop [1],loop,1,0,1,301401800,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,107.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,9.0,weapon_scaled
9,110,Wild Strikes,Wild Strikes - Loop [2],,Wild Strikes,Loop [2],loop,2,0,1,301401810,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,114.0,114.0,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,9.0,weapon_scaled
10,110,Wild Strikes,Wild Strikes R1 [1],,Wild Strikes,R1 [1],direct,1,0,1,301401801,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,weapon_scaled
11,110,Wild Strikes,Wild Strikes R1 [2],,Wild Strikes,R1 [2],direct,2,0,1,301401802,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,154.0,154.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0,30.0,weapon_scaled
12,110,Wild Strikes,Wild Strikes R2 [1],,Wild Strikes,R2 [1],direct,1,0,1,301401803,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,weapon_scaled
13,110,Wild Strikes,Wild Strikes R2 [2],,Wild Strikes,R2 [2],direct,2,0,1,301401804,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,203.0,203.0,203.0,203.0,203.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,600.0,40.0,weapon_scaled
14,110,Wild Strikes,Wild Strikes - Loop (Lacking FP),,Wild Strikes,Loop,loop,1,1,1,301401805,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,12.0,weapon_scaled
15,110,Wild Strikes,Wild Strikes R1 [1] (Lacking FP),,Wild Strikes,R1 [1],direct,1,1,1,301401806,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,weapon_scaled
16,110,Wild Strikes,Wild Strikes R1 [2] (Lacking FP),,Wild Strikes,R1 [2],direct,2,1,1,301401807,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,143.0,35.0,weapon_scaled
17,110,Wild Strikes,Wild Strikes R2 [1] (Lacking FP),,Wild Strikes,R2 [1],direct,1,1,1,301401808,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,weapon_scaled
18,110,Wild Strikes,Wild Strikes R2 [2] (Lacking FP),,Wild Strikes,R2 [2],direct,2,1,1,301401809,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,180.0,45.0,weapon_scaled
19,110,Wild Strikes,[Curved Sword] Wild Strikes - Loop [1],Curved Sword,Wild Strikes,Loop [1],loop,1,0,1,301400800,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,126.0,126.0,126.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.0,weapon_scaled
20,110,Wild Strikes,[Curved Sword] Wild Strikes - Loop [2],Curved Sword,Wild Strikes,Loop [2],loop,2,0,1,301400810,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,119.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.0,weapon_scaled
21,110,Wild Strikes,[Curved Sword] Wild Strikes R1 [1],Curved Sword,Wild Strikes,R1 [1],direct,1,0,1,301400801,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
22,110,Wild Strikes,[Curved Sword] Wild Strikes R1 [2],Curved Sword,Wild Strikes,R1 [2],direct,2,0,1,301400802,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,183.0,183.0,183.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0,20.0,weapon_scaled
23,110,Wild Strikes,[Curved Sword] Wild Strikes R2 [1],Curved Sword,Wild Strikes,R2 [1],direct,1,0,1,301400803,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
24,110,Wild Strikes,[Curved Sword] Wild Strikes R2 [2],Curved Sword,Wild Strikes,R2 [2],direct,2,0,1,301400804,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,243.0,243.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,600.0,30.0,weapon_scaled
25,110,Wild Strikes,[Curved Sword] Wild Strikes - Loop (Lacking FP),Curved Sword,Wild Strikes,Loop,loop,1,1,1,301400805,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7.0,weapon_scaled
26,110,Wild Strikes,[Curved Sword] Wild Strikes R1 [1] (Lacking FP),Curved Sword,Wild Strikes,R1 [1],direct,1,1,1,301400806,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
27,110,Wild Strikes,[Curved Sword] Wild Strikes R1 [2] (Lacking FP),Curved Sword,Wild Strikes,R1 [2],direct,2,1,1,301400807,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,22.0,weapon_scaled
28,110,Wild Strikes,[Curved Sword] Wild Strikes R2 [1] (Lacking FP),Curved Sword,Wild Strikes,R2 [1],direct,1,1,1,301400808,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
29,110,Wild Strikes,[Curved Sword] Wild Strikes R2 [2] (Lacking FP),Curved Sword,Wild Strikes,R2 [2],direct,2,1,1,301400809,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,32.0,weapon_scaled
30,110,Wild Strikes,[Axe] Wild Strikes - Loop [1],Axe,Wild Strikes,Loop [1],loop,1,0,1,301400800,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,126.0,126.0,126.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.0,weapon_scaled
31,110,Wild Strikes,[Axe] Wild Strikes - Loop [2],Axe,Wild Strikes,Loop [2],loop,2,0,1,301400810,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,119.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.0,weapon_scaled
32,110,Wild Strikes,[Axe] Wild Strikes R1 [1],Axe,Wild Strikes,R1 [1],direct,1,0,1,301400801,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
33,110,Wild Strikes,[Axe] Wild Strikes R1 [2],Axe,Wild Strikes,R1 [2],direct,2,0,1,301400802,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,183.0,183.0,183.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0,20.0,weapon_scaled
34,110,Wild Strikes,[Axe] Wild Strikes R2 [1],Axe,Wild Strikes,R2 [1],direct,1,0,1,301400803,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
35,110,Wild Strikes,[Axe] Wild Strikes R2 [2],Axe,Wild Strikes,R2 [2],direct,2,0,1,301400804,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,243.0,243.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,600.0,30.0,weapon_scaled
36,110,Wild Strikes,[Axe] Wild Strikes - Loop (Lacking FP),Axe,Wild Strikes,Loop,loop,1,1,1,301400805,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,7.0,weapon_scaled
37,110,Wild Strikes,[Axe] Wild Strikes R1 [1] (Lacking FP),Axe,Wild Strikes,R1 [1],direct,1,1,1,301400806,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
38,110,Wild Strikes,[Axe] Wild Strikes R1 [2] (Lacking FP),Axe,Wild Strikes,R1 [2],direct,2,1,1,301400807,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,22.0,weapon_scaled
39,110,Wild Strikes,[Axe] Wild Strikes R2 [1] (Lacking FP),Axe,Wild Strikes,R2 [1],direct,1,1,1,301400808,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
40,110,Wild Strikes,[Axe] Wild Strikes R2 [2] (Lacking FP),Axe,Wild Strikes,R2 [2],direct,2,1,1,301400809,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,32.0,weapon_scaled
41,110,Wild Strikes,[Hammer] Wild Strikes - Loop [1],Hammer,Wild Strikes,Loop [1],loop,1,0,1,301400800,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,126.0,126.0,126.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.0,weapon_scaled
42,110,Wild Strikes,[Hammer] Wild Strikes - Loop [2],Hammer,Wild Strikes,Loop [2],loop,2,0,1,301400810,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,119.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,6.0,weapon_scaled
43,110,Wild Strikes,[Hammer] Wild Strikes R1 [1],Hammer,Wild Strikes,R1 [1],direct,1,0,1,301400801,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
44,110,Wild Strikes,[Hammer] Wild Strikes R1 [2],Hammer,Wild Strikes,R1 [2],direct,2,0,1,301400802,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,183.0,183.0,183.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,400.0,20.0,weapon_scaled
45,110,Wild Strikes,[Hammer] Wild Strikes R2 [1],Hammer,Wild Strikes,R2 [1],direct,1,0,1,301400803,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
