weapon_id,name,affinity,effect_ids,bleed,frost,poison,sleep,madness,death
14040500,Iron Cleaver,Flame Art,,0,0,0,0,0,0
14040100,Iron Cleaver,Heavy,,0,0,0,0,0,0
14040200,Iron Cleaver,Keen,,0,0,0,0,0,0
14040600,Iron Cleaver,Lightning,,0,0,0,0,0,0
14040800,Iron Cleaver,Magic,,0,0,0,0,0,0
14041200,Iron Cleaver,Occult,,0,0,0,0,0,0
14041000,Iron Cleaver,Poison,106000,0,0,66,0,0,0
14040300,Iron Cleaver,Quality,,0,0,0,0,0,0
14040700,Iron Cleaver,Sacred,,0,0,0,0,0,0
14040000,Iron Cleaver,Standard,,0,0,0,0,0,0
3021100,Iron Greatsword,Blood,105100,69,0,0,0,0,0
3020900,Iron Greatsword,Cold,107600,0,80,0,0,0,0
3020400,Iron Greatsword,Fire,,0,0,0,0,0,0
3020500,Iron Greatsword,Flame Art,,0,0,0,0,0,0
3020100,Iron Greatsword,Heavy,,0,0,0,0,0,0
3020200,Iron Greatsword,Keen,,0,0,0,0,0,0
3020600,Iron Greatsword,Lightning,,0,0,0,0,0,0
3020800,Iron Greatsword,Magic,,0,0,0,0,0,0
3021200,Iron Greatsword,Occult,,0,0,0,0,0,0
3021000,Iron Greatsword,Poison,106100,0,0,80,0,0,0
3020300,Iron Greatsword,Quality,,0,0,0,0,0,0
3020700,Iron Greatsword,Sacred,,0,0,0,0,0,0
3020000,Iron Greatsword,Standard,,0,0,0,0,0,0
30120900,Iron Roundshield,Cold,107500,0,66,0,0,0,0
30120400,Iron Roundshield,Fire,,0,0,0,0,0,0
30120500,Iron Roundshield,Flame Art,,0,0,0,0,0,0
30120100,Iron Roundshield,Heavy,,0,0,0,0,0,0
30120200,Iron Roundshield,Keen,,0,0,0,0,0,0
30120600,Iron Roundshield,Lightning,,0,0,0,0,0,0
30120800,Iron Roundshield,Magic,,0,0,0,0,0,0
30121200,Iron Roundshield,Occult,,0,0,0,0,0,0
30121000,Iron Roundshield,Poison,106000,0,0,66,0,0,0
30120300,Iron Roundshield,Quality,,0,0,0,0,0,0
30120700,Iron Roundshield,Sacred,,0,0,0,0,0,0
30120000,Iron Roundshield,Standard,,0,0,0,0,0,0
16151100,Iron Spear,Blood,105000,57,0,0,0,0,0
16150900,Iron Spear,Cold,107500,0,66,0,0,0,0
16150400,Iron Spear,Fire,,0,0,0,0,0,0
16150500,Iron Spear,Flame Art,,0,0,0,0,0,0
16150100,Iron Spear,Heavy,,0,0,0,0,0,0
16150200,Iron Spear,Keen,,0,0,0,0,0,0
16150600,Iron Spear,Lightning,,0,0,0,0,0,0
16150800,Iron Spear,Magic,,0,0,0,0,0,0
16151200,Iron Spear,Occult,,0,0,0,0,0,0
16151000,Iron Spear,Poison,106000,0,0,66,0,0,0
16150300,Iron Spear,Quality,,0,0,0,0,0,0
16150700,Iron Spear,Sacred,,0,0,0,0,0,0
16150000,Iron Spear,Standard,,0,0,0,0,0,0
1130000,Ivory Sickle,Standard,,0,0,0,0,0,0
44010000,Jar Cannon,Standard,,0,0,0,0,0,0
14031100,Jawbone Axe,Blood,105000,57,0,0,0,0,0
14030900,Jawbone Axe,Cold,107500,0,66,0,0,0,0
14030400,Jawbone Axe,Fire,,0,0,0,0,0,0
14030500,Jawbone Axe,Flame Art,,0,0,0,0,0,0
14030100,Jawbone Axe,Heavy,,0,0,0,0,0,0
14030200,Jawbone Axe,Keen,,0,0,0,0,0,0
14030600,Jawbone Axe,Lightning,,0,0,0,0,0,0
14030800,Jawbone Axe,Magic,,0,0,0,0,0,0
14031200,Jawbone Axe,Occult,,0,0,0,0,0,0
14031000,Jawbone Axe,Poison,106000,0,0,66,0,0,0
14030300,Jawbone Axe,Quality,,0,0,0,0,0,0
14030700,Jawbone Axe,Sacred,,0,0,0,0,0,0
14030000,Jawbone Axe,Standard,,0,0,0,0,0,0
32120000,Jellyfish Shield,Standard,,0,0,0,0,0,0
21101100,Katar,Blood,105000,57,0,0,0,0,0
21100900,Katar,Cold,107500,0,66,0,0,0,0
21100400,Katar,Fire,,0,0,0,0,0,0
21100500,Katar,Flame Art,,0,0,0,0,0,0
21100100,Katar,Heavy,,0,0,0,0,0,0
21100200,Katar,Keen,,0,0,0,0,0,0
21100600,Katar,Lightning,,0,0,0,0,0,0
21100800,Katar,Magic,,0,0,0,0,0,0
21101200,Katar,Occult,,0,0,0,0,0,0
21101000,Katar,Poison,106000,0,0,66,0,0,0
21100300,Katar,Quality,,0,0,0,0,0,0
21100700,Katar,Sacred,,0,0,0,0,0,0
21100000,Katar,Standard,,0,0,0,0,0,0
31001100,Kite Shield,Blood,105000,57,0,0,0,0,0
31000900,Kite Shield,Cold,107500,0,66,0,0,0,0
31000400,Kite Shield,Fire,,0,0,0,0,0,0
31000500,Kite Shield,Flame Art,,0,0,0,0,0,0
31000100,Kite Shield,Heavy,,0,0,0,0,0,0
31000200,Kite Shield,Keen,,0,0,0,0,0,0
31000600,Kite Shield,Lightning,,0,0,0,0,0,0
31000800,Kite Shield,Magic,,0,0,0,0,0,0
31001200,Kite Shield,Occult,,0,0,0,0,0,0
31001000,Kite Shield,Poison,106000,0,0,66,0,0,0
31000300,Kite Shield,Quality,,0,0,0,0,0,0
31000700,Kite Shield,Sacred,,0,0,0,0,0,0
31000000,Kite Shield,Standard,,0,0,0,0,0,0
3041100,Knight's Blood Greatsword,Blood,105100,69,0,0,0,0,0
3040900,Knight's Cold Greatsword,Cold,107600,0,80,0,0,0,0
3040400,Knight's Fire Greatsword,Fire,,0,0,0,0,0,0
4520400,Knight's Fire Greatsword,Fire,,0,0,0,0,0,0
1510400,Knight's Fire Shortsword,Fire,,0,0,0,0,0,0
3040500,Knight's Flame Art Greatsword,Flame Art,,0,0,0,0,0,0
3040000,Knight's Greatsword,Standard,,0,0,0,0,0,0
3040100,Knight's Heavy Greatsword,Heavy,,0,0,0,0,0,0
3040200,Knight's Keen Greatsword,Keen,,0,0,0,0,0,0
3040600,Knight's Lightning Greatsword,Lightning,,0,0,0,0,0,0
3040800,Knight's Magic Greatsword,Magic,,0,0,0,0,0,0
3041200,Knight's Occult Greatsword,Occult,,0,0,0,0,0,0
3041000,Knight's Poison Greatsword,Poison,106100,0,0,80,0,0,0
3040300,Knight's Quality Greatsword,Quality,,0,0,0,0,0,0
3040700,Knight's Sacred Greatsword,Sacred,,0,0,0,0,0,0
24510000,Lamenting Visage,Standard,415|5245100,0,0,0,0,0,0
17060900,Lance,Cold,107600,0,80,0,0,0,0
17060400,Lance,Fire,,0,0,0,0,0,0
17060500,Lance,Flame Art,,0,0,0,0,0,0
17060100,Lance,Heavy,,0,0,0,0,0,0
17060200,Lance,Keen,,0,0,0,0,0,0
17060600,Lance,Lightning,,0,0,0,0,0,0
17060800,Lance,Magic,,0,0,0,0,0,0
17061200,Lance,Occult,,0,0,0,0,0,0
17061000,Lance,Poison,106100,0,0,80,0,0,0
17060300,Lance,Quality,,0,0,0,0,0,0
17060700,Lance,Sacred,,0,0,0,0,0,0
17060000,Lance,Standard,,0,0,0,0,0,0
12001100,Large Club,Blood,105100,69,0,0,0,0,0
12000900,Large Club,Cold,107600,0,80,0,0,0,0
12000400,Large Club,Fire,,0,0,0,0,0,0
12000500,Large Club,Flame Art,,0,0,0,0,0,0
12000100,Large Club,Heavy,,0,0,0,0,0,0
12000200,Large Club,Keen,,0,0,0,0,0,0
12000600,Large Club,Lightning,,0,0,0,0,0,0
12000800,Large Club,Magic,,0,0,0,0,0,0
12001200,Large Club,Occult,,0,0,0,0,0,0
12001000,Large Club,Poison,106100,0,0,80,0,0,0
12000300,Large Club,Quality,,0,0,0,0,0,0
12000700,Large Club,Sacred,,0,0,0,0,0,0
12000000,Large Club,Standard,,0,0,0,0,0,0
31230900,Large Leather Shield,Cold,107500,0,66,0,0,0,0
31230400,Large Leather Shield,Fire,,0,0,0,0,0,0
31230500,Large Leather Shield,Flame Art,,0,0,0,0,0,0
31230100,Large Leather Shield,Heavy,,0,0,0,0,0,0
31230200,Large Leather Shield,Keen,,0,0,0,0,0,0
31230600,Large Leather Shield,Lightning,,0,0,0,0,0,0
31230800,Large Leather Shield,Magic,,0,0,0,0,0,0
31231200,Large Leather Shield,Occult,,0,0,0,0,0,0
31231000,Large Leather Shield,Poison,106000,0,0,66,0,0,0
31230300,Large Leather Shield,Quality,,0,0,0,0,0,0
31230700,Large Leather Shield,Sacred,,0,0,0,0,0,0
31230000,Large Leather Shield,Standard,,0,0,0,0,0,0
2250000,Lazuli Glintstone Sword,Standard,,0,0,0,0,0,0
67510000,Leda's Sword,Standard,,0,0,0,0,0,0
43020000,Light Crossbow,Standard,,0,0,0,0,0,0
61530000,Lightning Perfume Bottle,Standard,,0,0,0,0,0,0
42000000,Lion Greatbow,Standard,1937,0,0,0,0,0,0
3521100,Lizard Greatsword,Blood,105100,69,0,0,0,0,0
3520900,Lizard Greatsword,Cold,107600,0,80,0,0,0,0
3520400,Lizard Greatsword,Fire,,0,0,0,0,0,0
3520500,Lizard Greatsword,Flame Art,,0,0,0,0,0,0
3520100,Lizard Greatsword,Heavy,,0,0,0,0,0,0
3520200,Lizard Greatsword,Keen,,0,0,0,0,0,0
3520600,Lizard Greatsword,Lightning,,0,0,0,0,0,0
3520800,Lizard Greatsword,Magic,,0,0,0,0,0,0
3521200,Lizard Greatsword,Occult,,0,0,0,0,0,0
3521000,Lizard Greatsword,Poison,106100,0,0,80,0,0,0
3520300,Lizard Greatsword,Quality,,0,0,0,0,0,0
3520700,Lizard Greatsword,Sacred,,0,0,0,0,0,0
3520000,Lizard Greatsword,Standard,,0,0,0,0,0,0
41000000,Longbow,Standard,1940,0,0,0,0,0,0
15051100,Longhaft Axe,Blood,105100,69,0,0,0,0,0
15050900,Longhaft Axe,Cold,107600,0,80,0,0,0,0
15050400,Longhaft Axe,Fire,,0,0,0,0,0,0
15050500,Longhaft Axe,Flame Art,,0,0,0,0,0,0
15050100,Longhaft Axe,Heavy,,0,0,0,0,0,0
15050200,Longhaft Axe,Keen,,0,0,0,0,0,0
15050600,Longhaft Axe,Lightning,,0,0,0,0,0,0
15050800,Longhaft Axe,Magic,,0,0,0,0,0,0
15051200,Longhaft Axe,Occult,,0,0,0,0,0,0
15051000,Longhaft Axe,Poison,106100,0,0,80,0,0,0
15050300,Longhaft Axe,Quality,,0,0,0,0,0,0
15050700,Longhaft Axe,Sacred,,0,0,0,0,0,0
15050000,Longhaft Axe,Standard,,0,0,0,0,0,0
2000900,Longsword,Cold,107500,0,66,0,0,0,0
2000400,Longsword,Fire,,0,0,0,0,0,0
2000500,Longsword,Flame Art,,0,0,0,0,0,0
2000100,Longsword,Heavy,,0,0,0,0,0,0
2000200,Longsword,Keen,,0,0,0,0,0,0
2000600,Longsword,Lightning,,0,0,0,0,0,0
2000800,Longsword,Magic,,0,0,0,0,0,0
2001200,Longsword,Occult,,0,0,0,0,0,0
2001000,Longsword,Poison,106000,0,0,66,0,0,0
2000300,Longsword,Quality,,0,0,0,0,0,0
2000700,Longsword,Sacred,,0,0,0,0,0,0
2000000,Longsword,Standard,,0,0,0,0,0,0
3031100,Lordsworn's Blood Greatsword,Blood,105100,69,0,0,0,0,0
2041100,Lordsworn's Blood Straight Sword,Blood,105000,57,0,0,0,0,0
3030900,Lordsworn's Cold Greatsword,Cold,107600,0,80,0,0,0,0
2040900,Lordsworn's Cold Straight Sword,Cold,107500,0,66,0,0,0,0
3030400,Lordsworn's Fire Greatsword,Fire,,0,0,0,0,0,0
2040400,Lordsworn's Fire Straight Sword,Fire,,0,0,0,0,0,0
3030500,Lordsworn's Flame Art Greatsword,Flame Art,,0,0,0,0,0,0
2040500,Lordsworn's Flame Art Straight Sword,Flame Art,,0,0,0,0,0,0
3030000,Lordsworn's Greatsword,Standard,,0,0,0,0,0,0
3030100,Lordsworn's Heavy Greatsword,Heavy,,0,0,0,0,0,0
2040100,Lordsworn's Heavy Straight Sword,Heavy,,0,0,0,0,0,0
3030200,Lordsworn's Keen Greatsword,Keen,,0,0,0,0,0,0
2040200,Lordsworn's Keen Straight Sword,Keen,,0,0,0,0,0,0
3030600,Lordsworn's Lightning Greatsword,Lightning,,0,0,0,0,0,0
2040600,Lordsworn's Lightning Straight Sword,Lightning,,0,0,0,0,0,0
3030800,Lordsworn's Magic Greatsword,Magic,,0,0,0,0,0,0
2040800,Lordsworn's Magic Straight Sword,Magic,,0,0,0,0,0,0
3031200,Lordsworn's Occult Greatsword,Occult,,0,0,0,0,0,0
2041200,Lordsworn's Occult Straight Sword,Occult,,0,0,0,0,0,0
3031000,Lordsworn's Poison Greatsword,Poison,106100,0,0,80,0,0,0
2041000,Lordsworn's Poison Straight Sword,Poison,106000,0,0,66,0,0,0
3030300,Lordsworn's Quality Greatsword,Quality,,0,0,0,0,0,0
2040300,Lordsworn's Quality Straight Sword,Quality,,0,0,0,0,0,0
3030700,Lordsworn's Sacred Greatsword,Sacred,,0,0,0,0,0,0
2040700,Lordsworn's Sacred Straight Sword,Sacred,,0,0,0,0,0,0
32301100,Lordsworn's Shield,Blood,105200,83,0,0,0,0,0
32300900,Lordsworn's Shield,Cold,107700,0,96,0,0,0,0
32300400,Lordsworn's Shield,Fire,,0,0,0,0,0,0
32300500,Lordsworn's Shield,Flame Art,,0,0,0,0,0,0
32300100,Lordsworn's Shield,Heavy,,0,0,0,0,0,0
32300200,Lordsworn's Shield,Keen,,0,0,0,0,0,0
32300600,Lordsworn's Shield,Lightning,,0,0,0,0,0,0
32300800,Lordsworn's Shield,Magic,,0,0,0,0,0,0
32301200,Lordsworn's Shield,Occult,,0,0,0,0,0,0
32301000,Lordsworn's Shield,Poison,106200,0,0,96,0,0,0
32300300,Lordsworn's Shield,Quality,,0,0,0,0,0,0
32300700,Lordsworn's Shield,Sacred,,0,0,0,0,0,0
32300000,Lordsworn's Shield,Standard,,0,0,0,0,0,0
2040000,Lordsworn's Straight Sword,Standard,,0,0,0,0,0,0
18100000,Loretta's War Sickle,Standard,,0,0,0,0,0,0
18021100,Lucerne,Blood,105100,69,0,0,0,0,0
18020900,Lucerne,Cold,107600,0,80,0,0,0,0
18020400,Lucerne,Fire,,0,0,0,0,0,0
18020500,Lucerne,Flame Art,,0,0,0,0,0,0
18020100,Lucerne,Heavy,,0,0,0,0,0,0
18020200,Lucerne,Keen,,0,0,0,0,0,0
18020600,Lucerne,Lightning,,0,0,0,0,0,0
18020800,Lucerne,Magic,,0,0,0,0,0,0
18021200,Lucerne,Occult,,0,0,0,0,0,0
18021000,Lucerne,Poison,106100,0,0,80,0,0,0
18020300,Lucerne,Quality,,0,0,0,0,0,0
18020700,Lucerne,Sacred,,0,0,0,0,0,0
18020000,Lucerne,Standard,,0,0,0,0,0,0
33240000,Lusat's Glintstone Staff,Standard,1934,0,0,0,0,0,0
11001100,Mace,Blood,105000,57,0,0,0,0,0
11000900,Mace,Cold,107500,0,66,0,0,0,0
11000400,Mace,Fire,,0,0,0,0,0,0
11000500,Mace,Flame Art,,0,0,0,0,0,0
11000100,Mace,Heavy,,0,0,0,0,0,0
11000200,Mace,Keen,,0,0,0,0,0,0
11000600,Mace,Lightning,,0,0,0,0,0,0
11000800,Mace,Magic,,0,0,0,0,0,0
11001200,Mace,Occult,,0,0,0,0,0,0
11001000,Mace,Poison,106000,0,0,66,0,0,0
11000300,Mace,Quality,,0,0,0,0,0,0
11000700,Mace,Sacred,,0,0,0,0,0,0
11000000,Mace,Standard,,0,0,0,0,0,0
21530000,Madding Hand,Standard,6750|20001900|5215300,0,0,0,0,55,0
7050000,Magma Blade,Standard,,0,0,0,0,0,0
20030000,Magma Whip Candlestick,Standard,,0,0,0,0,0,0
8040000,Magma Wyrm's Scalesword,Standard,,0,0,0,0,0,0
1501100,Main-gauche,Blood,105000,57,0,0,0,0,0
1500900,Main-gauche,Cold,107500,0,66,0,0,0,0
1500400,Main-gauche,Fire,,0,0,0,0,0,0
1500500,Main-gauche,Flame Art,,0,0,0,0,0,0
1500100,Main-gauche,Heavy,,0,0,0,0,0,0
1500200,Main-gauche,Keen,,0,0,0,0,0,0
1500600,Main-gauche,Lightning,,0,0,0,0,0,0
1500800,Main-gauche,Magic,,0,0,0,0,0,0
1501200,Main-gauche,Occult,,0,0,0,0,0,0
1501000,Main-gauche,Poison,106000,0,0,66,0,0,0
1500300,Main-gauche,Quality,,0,0,0,0,0,0
1500700,Main-gauche,Sacred,,0,0,0,0,0,0
1500000,Main-gauche,Standard,,0,0,0,0,0,0
4020000,Maliketh's Black Blade,Standard,,0,0,0,0,0,0
30020000,Man-Serpent's Shield,Standard,,0,0,0,0,0,0
30021100,Man-serpent's Blood Shield,Blood,105000,57,0,0,0,0,0
30020900,Man-serpent's Cold Shield,Cold,107500,0,66,0,0,0,0
30020400,Man-serpent's Fire Shield,Fire,,0,0,0,0,0,0
30020500,Man-serpent's Flame Art Shield,Flame Art,,0,0,0,0,0,0
30020100,Man-serpent's Heavy Shield,Heavy,,0,0,0,0,0,0
30020200,Man-serpent's Keen Shield,Keen,,0,0,0,0,0,0
30020600,Man-serpent's Lightning Shield,Lightning,,0,0,0,0,0,0
30020800,Man-serpent's Magic Shield,Magic,,0,0,0,0,0,0
30021200,Man-serpent's Occult Shield,Occult,,0,0,0,0,0,0
30021000,Man-serpent's Poison Shield,Poison,106000,0,0,66,0,0,0
30020300,Man-serpent's Quality Shield,Quality,,0,0,0,0,0,0
30020700,Man-serpent's Sacred Shield,Sacred,,0,0,0,0,0,0
32191100,Manor Towershield,Blood,105200,83,0,0,0,0,0
32190900,Manor Towershield,Cold,107700,0,96,0,0,0,0
32190400,Manor Towershield,Fire,,0,0,0,0,0,0
32190500,Manor Towershield,Flame Art,,0,0,0,0,0,0
32190100,Manor Towershield,Heavy,,0,0,0,0,0,0
32190200,Manor Towershield,Keen,,0,0,0,0,0,0
32190600,Manor Towershield,Lightning,,0,0,0,0,0,0
32190800,Manor Towershield,Magic,,0,0,0,0,0,0
32191200,Manor Towershield,Occult,,0,0,0,0,0,0
32191000,Manor Towershield,Poison,106200,0,0,96,0,0,0
32190300,Manor Towershield,Quality,,0,0,0,0,0,0
32190700,Manor Towershield,Sacred,,0,0,0,0,0,0
32190000,Manor Towershield,Standard,,0,0,0,0,0,0
7121100,Mantis Blade,Blood,105000,57,0,0,0,0,0
7120900,Mantis Blade,Cold,107500,0,66,0,0,0,0
7120400,Mantis Blade,Fire,,0,0,0,0,0,0
7120500,Mantis Blade,Flame Art,,0,0,0,0,0,0
7120100,Mantis Blade,Heavy,,0,0,0,0,0,0
7120200,Mantis Blade,Keen,,0,0,0,0,0,0
7120600,Mantis Blade,Lightning,,0,0,0,0,0,0
7120800,Mantis Blade,Magic,,0,0,0,0,0,0
7121200,Mantis Blade,Occult,,0,0,0,0,0,0
7121000,Mantis Blade,Poison,106000,0,0,66,0,0,0
7120300,Mantis Blade,Quality,,0,0,0,0,0,0
7120700,Mantis Blade,Sacred,,0,0,0,0,0,0
7120000,Mantis Blade,Standard,,0,0,0,0,0,0
3150000,Marais Executioner's Sword,Standard,,0,0,0,0,0,0
11150000,Marika's Hammer,Standard,,0,0,0,0,0,0
31011100,Marred Blood Leather Shield,Blood,105050,57,0,0,0,0,0
31021100,Marred Blood Wooden Shield,Blood,105050,57,0,0,0,0,0
31010900,Marred Cold Leather Shield,Cold,6400|107500,45,66,0,0,0,0
31020900,Marred Cold Wooden Shield,Cold,6400|107500,45,66,0,0,0,0
31010400,Marred Fire Leather Shield,Fire,6401,50,0,0,0,0,0
31020400,Marred Fire Wooden Shield,Fire,6401,50,0,0,0,0,0
31010500,Marred Flame Art Leather Shield,Flame Art,6401,50,0,0,0,0,0
31020500,Marred Flame Art Wooden Shield,Flame Art,6401,50,0,0,0,0,0
31010100,Marred Heavy Leather Shield,Heavy,6401,50,0,0,0,0,0
31020100,Marred Heavy Wooden Shield,Heavy,6401,50,0,0,0,0,0
31010200,Marred Keen Leather Shield,Keen,6401,50,0,0,0,0,0
31020200,Marred Keen Wooden Shield,Keen,6401,50,0,0,0,0,0
31010000,Marred Leather Shield,Standard,6401,50,0,0,0,0,0
31010600,Marred Lightning Leather Shield,Lightning,6401,50,0,0,0,0,0
31020600,Marred Lightning Wooden Shield,Lightning,6401,50,0,0,0,0,0
31010800,Marred Magic Leather Shield,Magic,6401,50,0,0,0,0,0
31020800,Marred Magic Wooden Shield,Magic,6401,50,0,0,0,0,0
31011200,Marred Occult Leather Shield,Occult,6400,45,0,0,0,0,0
31021200,Marred Occult Wooden Shield,Occult,6400,45,0,0,0,0,0
31011000,Marred Poison Leather Shield,Poison,6400|106000,45,0,66,0,0,0
31021000,Marred Poison Wooden Shield,Poison,6400|106000,45,0,66,0,0,0
31010300,Marred Quality Leather Shield,Quality,6401,50,0,0,0,0,0
31020300,Marred Quality Wooden Shield,Quality,6401,50,0,0,0,0,0
31010700,Marred Sacred Leather Shield,Sacred,6401,50,0,0,0,0,0
31020700,Marred Sacred Wooden Shield,Sacred,6401,50,0,0,0,0,0
31020000,Marred Wooden Shield,Standard,6401,50,0,0,0,0,0
33520000,Maternal Staff,Standard,5335200,0,0,0,0,0,0
31501100,Messmer Soldier Shield,Blood,105000,57,0,0,0,0,0
31500900,Messmer Soldier Shield,Cold,107500,0,66,0,0,0,0
31500400,Messmer Soldier Shield,Fire,,0,0,0,0,0,0
31500500,Messmer Soldier Shield,Flame Art,,0,0,0,0,0,0
31500100,Messmer Soldier Shield,Heavy,,0,0,0,0,0,0
31500200,Messmer Soldier Shield,Keen,,0,0,0,0,0,0
31500600,Messmer Soldier Shield,Lightning,,0,0,0,0,0,0
31500800,Messmer Soldier Shield,Magic,,0,0,0,0,0,0
31501200,Messmer Soldier Shield,Occult,,0,0,0,0,0,0
31501000,Messmer Soldier Shield,Poison,106000,0,0,66,0,0,0
31500300,Messmer Soldier Shield,Quality,,0,0,0,0,0,0
31500700,Messmer Soldier Shield,Sacred,,0,0,0,0,0,0
31500000,Messmer Soldier Shield,Standard,,0,0,0,0,0,0
14520000,Messmer Soldier's Axe,Standard,,0,0,0,0,0,0
14521100,Messmer Soldier's Blood Axe,Blood,105000,57,0,0,0,0,0
17511100,Messmer Soldier's Blood Spear,Blood,105100,69,0,0,0,0,0
14520900,Messmer Soldier's Cold Axe,Cold,107500,0,66,0,0,0,0
17510900,Messmer Soldier's Cold Spear,Cold,107600,0,80,0,0,0,0
14520400,Messmer Soldier's Fire Axe,Fire,,0,0,0,0,0,0
17510400,Messmer Soldier's Fire Spear,Fire,,0,0,0,0,0,0
14520500,Messmer Soldier's Flame Art Axe,Flame Art,,0,0,0,0,0,0
17510500,Messmer Soldier's Flame Art Spear,Flame Art,,0,0,0,0,0,0
14520100,Messmer Soldier's Heavy Axe,Heavy,,0,0,0,0,0,0
17510100,Messmer Soldier's Heavy Spear,Heavy,,0,0,0,0,0,0
14520200,Messmer Soldier's Keen Axe,Keen,,0,0,0,0,0,0
17510200,Messmer Soldier's Keen Spear,Keen,,0,0,0,0,0,0
14520600,Messmer Soldier's Lightning Axe,Lightning,,0,0,0,0,0,0
17510600,Messmer Soldier's Lightning Spear,Lightning,,0,0,0,0,0,0
14520800,Messmer Soldier's Magic Axe,Magic,,0,0,0,0,0,0
17510800,Messmer Soldier's Magic Spear,Magic,,0,0,0,0,0,0
14521200,Messmer Soldier's Occult Axe,Occult,,0,0,0,0,0,0
17511200,Messmer Soldier's Occult Spear,Occult,,0,0,0,0,0,0
14521000,Messmer Soldier's Poison Axe,Poison,106000,0,0,66,0,0,0
17511000,Messmer Soldier's Poison Spear,Poison,106100,0,0,80,0,0,0
14520300,Messmer Soldier's Quality Axe,Quality,,0,0,0,0,0,0
17510300,Messmer Soldier's Quality Spear,Quality,,0,0,0,0,0,0
14520700,Messmer Soldier's Sacred Axe,Sacred,,0,0,0,0,0,0
17510700,Messmer Soldier's Sacred Spear,Sacred,,0,0,0,0,0,0
17510000,Messmer Soldier's Spear,Standard,,0,0,0,0,0,0
9030000,Meteoric Ore Blade,Standard,6401,50,0,0,0,0,0
33250000,Meteorite Staff,Standard,1920,0,0,0,0,0,0
67501100,Milady,Blood,105000,57,0,0,0,0,0
67500900,Milady,Cold,107500,0,66,0,0,0,0
67500400,Milady,Fire,,0,0,0,0,0,0
67500500,Milady,Flame Art,,0,0,0,0,0,0
67500100,Milady,Heavy,,0,0,0,0,0,0
67500200,Milady,Keen,,0,0,0,0,0,0
67500600,Milady,Lightning,,0,0,0,0,0,0
67500800,Milady,Magic,,0,0,0,0,0,0
67501200,Milady,Occult,,0,0,0,0,0,0
67501000,Milady,Poison,106000,0,0,66,0,0,0
67500300,Milady,Quality,,0,0,0,0,0,0
67500700,Milady,Sacred,,0,0,0,0,0,0
67500000,Milady,Standard,,0,0,0,0,0,0
2200000,Miquellan Knight's Sword,Standard,,0,0,0,0,0,0
40010000,Misbegotten Shortbow,Standard,1940,0,0,0,0,0,0
1031100,Misericorde,Blood,105000,57,0,0,0,0,0
1030900,Misericorde,Cold,107500,0,66,0,0,0,0
1030400,Misericorde,Fire,,0,0,0,0,0,0
1030500,Misericorde,Flame Art,,0,0,0,0,0,0
1030100,Misericorde,Heavy,,0,0,0,0,0,0
1030200,Misericorde,Keen,,0,0,0,0,0,0
1030600,Misericorde,Lightning,,0,0,0,0,0,0
1030800,Misericorde,Magic,,0,0,0,0,0,0
1031200,Misericorde,Occult,,0,0,0,0,0,0
1031000,Misericorde,Poison,106000,0,0,66,0,0,0
1030300,Misericorde,Quality,,0,0,0,0,0,0
1030700,Misericorde,Sacred,,0,0,0,0,0,0
1030000,Misericorde,Standard,,0,0,0,0,0,0
17010000,Mohgwyn's Sacred Spear,Standard,6402,55,0,0,0,0,0
8071100,Monk's Blood Flameblade,Blood,105100,69,0,0,0,0,0
11091100,Monk's Blood Flamemace,Blood,105000,57,0,0,0,0,0
8070900,Monk's Cold Flameblade,Cold,107600,0,80,0,0,0,0
11090900,Monk's Cold Flamemace,Cold,107500,0,66,0,0,0,0
8070400,Monk's Fire Flameblade,Fire,,0,0,0,0,0,0
11090400,Monk's Fire Flamemace,Fire,,0,0,0,0,0,0
8070500,Monk's Flame Art Flameblade,Flame Art,,0,0,0,0,0,0
11090500,Monk's Flame Art Flamemace,Flame Art,,0,0,0,0,0,0
8070000,Monk's Flameblade,Standard,,0,0,0,0,0,0
11090000,Monk's Flamemace,Standard,,0,0,0,0,0,0
8070100,Monk's Heavy Flameblade,Heavy,,0,0,0,0,0,0
11090100,Monk's Heavy Flamemace,Heavy,,0,0,0,0,0,0
8070200,Monk's Keen Flameblade,Keen,,0,0,0,0,0,0
11090200,Monk's Keen Flamemace,Keen,,0,0,0,0,0,0
8070600,Monk's Lightning Flameblade,Lightning,,0,0,0,0,0,0
11090600,Monk's Lightning Flamemace,Lightning,,0,0,0,0,0,0
8070800,Monk's Magic Flameblade,Magic,,0,0,0,0,0,0
11090800,Monk's Magic Flamemace,Magic,,0,0,0,0,0,0
8071200,Monk's Occult Flameblade,Occult,,0,0,0,0,0,0
11091200,Monk's Occult Flamemace,Occult,,0,0,0,0,0,0
8071000,Monk's Poison Flameblade,Poison,106100,0,0,80,0,0,0
11091000,Monk's Poison Flamemace,Poison,106000,0,0,66,0,0,0
8070300,Monk's Quality Flameblade,Quality,,0,0,0,0,0,0
11090300,Monk's Quality Flamemace,Quality,,0,0,0,0,0,0
8070700,Monk's Sacred Flameblade,Sacred,,0,0,0,0,0,0
11090700,Monk's Sacred Flamemace,Sacred,,0,0,0,0,0,0
4540000,Moonrithyll's Knight Sword,Standard,,0,0,0,0,0,0
9060000,Moonveil,Standard,6401,50,0,0,0,0,0
8100000,Morgott's Cursed Sword,Standard,6412,60,0,0,0,0,0
11051100,Morning Star,Blood,105050,57,0,0,0,0,0
