record_id,aow_id,aow_name,sheet_row,source_kind,source_param_ids,effect_id,effect_name,parent_effect_id,link_kind,role,activation_action_id,activation_timing,hand_variant,is_canonical,is_supported,reason,duration_seconds,physical_attack_power,magic_attack_power,fire_attack_power,lightning_attack_power,holy_attack_power,bleed_buildup,frost_buildup,poison_buildup,scarlet_rot_buildup,sleep_buildup,madness_buildup,death_buildup,uses_status_correction,uses_attack_correction
103,108,Blood Tax,1466,attack_param,300000312,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
104,108,Blood Tax,1467,attack_param,300000313,1831,[AoW] Blood Tax - HP Restore (Last Hit),0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
105,108,Blood Tax,1467,attack_param,300000313,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
106,108,Blood Tax,1468,attack_param,300000315,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
107,108,Blood Tax,1469,attack_param,300000316,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
108,108,Blood Tax,1470,attack_param,300000317,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
109,108,Blood Tax,1471,attack_param,300000318,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
110,108,Blood Tax,1472,attack_param,300100310,1830,[AoW] Blood Tax - HP Restore,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
111,108,Blood Tax,1472,attack_param,300100310,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
112,108,Blood Tax,1473,attack_param,300100311,1830,[AoW] Blood Tax - HP Restore,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
113,108,Blood Tax,1473,attack_param,300100311,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
114,108,Blood Tax,1474,attack_param,300100312,1830,[AoW] Blood Tax - HP Restore,0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
115,108,Blood Tax,1474,attack_param,300100312,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
116,108,Blood Tax,1475,attack_param,300100313,1831,[AoW] Blood Tax - HP Restore (Last Hit),0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
117,108,Blood Tax,1475,attack_param,300100313,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
118,108,Blood Tax,1476,attack_param,300100315,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
119,108,Blood Tax,1477,attack_param,300100316,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
120,108,Blood Tax,1478,attack_param,300100317,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
121,108,Blood Tax,1479,attack_param,300100318,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
122,109,Repeating Thrust,960,attack_param,300000530,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
123,109,Repeating Thrust,961,attack_param,300000531,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
124,109,Repeating Thrust,962,attack_param,300000532,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
125,109,Repeating Thrust,963,attack_param,300000533,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
126,109,Repeating Thrust,964,attack_param,300000535,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
127,109,Repeating Thrust,965,attack_param,300000536,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
128,109,Repeating Thrust,966,attack_param,300000537,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129,109,Repeating Thrust,967,attack_param,300000538,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
130,109,Repeating Thrust,968,attack_param,300100530,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
131,109,Repeating Thrust,969,attack_param,300100531,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
132,109,Repeating Thrust,970,attack_param,300100532,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
133,109,Repeating Thrust,971,attack_param,300100533,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
134,109,Repeating Thrust,972,attack_param,300100535,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
135,109,Repeating Thrust,973,attack_param,300100536,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
136,109,Repeating Thrust,974,attack_param,300100537,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
137,109,Repeating Thrust,975,attack_param,300100538,6902,AccumuVal [6],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
138,110,Wild Strikes,8,attack_param,301401800,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
139,110,Wild Strikes,9,attack_param,301401810,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
140,110,Wild Strikes,10,attack_param,301401801,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
141,110,Wild Strikes,11,attack_param,301401802,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
142,110,Wild Strikes,12,attack_param,301401803,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
143,110,Wild Strikes,13,attack_param,301401804,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
144,110,Wild Strikes,14,attack_param,301401805,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
145,110,Wild Strikes,15,attack_param,301401806,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
146,110,Wild Strikes,16,attack_param,301401807,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
147,110,Wild Strikes,17,attack_param,301401808,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
148,110,Wild Strikes,18,attack_param,301401809,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
149,110,Wild Strikes,19,attack_param,301400800,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
150,110,Wild Strikes,20,attack_param,301400810,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
151,110,Wild Strikes,21,attack_param,301400801,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
152,110,Wild Strikes,22,attack_param,301400802,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
153,110,Wild Strikes,23,attack_param,301400803,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
154,110,Wild Strikes,24,attack_param,301400804,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
155,110,Wild Strikes,25,attack_param,301400805,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
156,110,Wild Strikes,26,attack_param,301400806,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
157,110,Wild Strikes,27,attack_param,301400807,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
158,110,Wild Strikes,28,attack_param,301400808,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
159,110,Wild Strikes,29,attack_param,301400809,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
160,110,Wild Strikes,30,attack_param,301400800,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
161,110,Wild Strikes,31,attack_param,301400810,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
162,110,Wild Strikes,32,attack_param,301400801,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
163,110,Wild Strikes,33,attack_param,301400802,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
164,110,Wild Strikes,34,attack_param,301400803,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
165,110,Wild Strikes,35,attack_param,301400804,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
166,110,Wild Strikes,36,attack_param,301400805,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
167,110,Wild Strikes,37,attack_param,301400806,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
168,110,Wild Strikes,38,attack_param,301400807,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
169,110,Wild Strikes,39,attack_param,301400808,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
170,110,Wild Strikes,40,attack_param,301400809,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
171,110,Wild Strikes,41,attack_param,301400800,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
172,110,Wild Strikes,42,attack_param,301400810,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
173,110,Wild Strikes,43,attack_param,301400801,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
174,110,Wild Strikes,44,attack_param,301400802,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
175,110,Wild Strikes,45,attack_param,301400803,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
176,110,Wild Strikes,46,attack_param,301400804,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
177,110,Wild Strikes,47,attack_param,301400805,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
178,110,Wild Strikes,48,attack_param,301400806,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
179,110,Wild Strikes,49,attack_param,301400807,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180,110,Wild Strikes,50,attack_param,301400808,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
181,110,Wild Strikes,51,attack_param,301400809,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
182,110,Wild Strikes,52,attack_param,301400800,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
183,110,Wild Strikes,53,attack_param,301400810,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
184,110,Wild Strikes,54,attack_param,301400801,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
185,110,Wild Strikes,55,attack_param,301400802,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
186,110,Wild Strikes,56,attack_param,301400803,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
187,110,Wild Strikes,57,attack_param,301400804,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
188,110,Wild Strikes,58,attack_param,301400805,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
189,110,Wild Strikes,59,attack_param,301400806,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
190,110,Wild Strikes,60,attack_param,301400807,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
191,110,Wild Strikes,61,attack_param,301400808,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
192,110,Wild Strikes,62,attack_param,301400809,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193,111,Spinning Strikes,1164,attack_param,300000910,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
194,111,Spinning Strikes,1165,attack_param,300000911,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
195,111,Spinning Strikes,1166,attack_param,300000912,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
196,111,Spinning Strikes,1167,attack_param,300000913,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
197,111,Spinning Strikes,1168,attack_param,300000914,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
198,111,Spinning Strikes,1170,attack_param,300000915,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
199,111,Spinning Strikes,1171,attack_param,300000916,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,111,Spinning Strikes,1172,attack_param,300000917,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201,111,Spinning Strikes,1173,attack_param,300000918,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
202,111,Spinning Strikes,1174,attack_param,300000919,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
203,112,Double Slash,976,attack_param,300000170,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
